{1}	{3}	{2}	{5}	{2}	{2}	{1}	{1}	{1}	{1}	{2}	{4}	0	
{2}	{1}	{1}	{5}	{3}	{1}	{3}	{2}	{1}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	1	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{4}	{1}	{4}	{3}	{6}	{1}	{2}	{12}	{1}	{5}	{4}	1	
{11}	{6}	{1}	{4}	{1}	{1}	{3}	{1}	{1}	{1}	{2}	{4}	0	
{5}	{3}	{1}	{1}	{1}	{1}	{5}	{1, 2, 3, 4, 5}	{1}	{1}	{13}	{4}	0	
{5}	{3}	{2}	{1}	{1}	{1}	{5}	{2}	{1}	{1}	{2}	{2}	0	
{2}	{3}	{1}	{1}	{6}	{1}	{3}	{2}	{1}	{1}	{2}	{1}	0	
{2}	{6}	{1}	{4}	{6}	{1}	{3}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{10}	{4}	1	
{9}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{2}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}	{2}	{4}	0	
{2}	{3}	{2}	{1, 2, 3, 4, 5, 6, 7}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{2}	{1}	{1}	{2}	{5}	0	
{1}	{3}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{6}	{2}	{3}	{1}	{5}	{7}	0	
{1}	{3}	{1}	{4}	{4}	{1}	{1}	{2}	{3}	{1}	{3}	{4}	0	
{2}	{3}	{1}	{5}	{1}	{2}	{5}	{2}	{1}	{1}	{2}	{3}	0	
{2}	{3}	{1}	{1}	{2}	{2}	{3}	{2}	{1}	{1}	{6}	{4}	1	
{2}	{3}	{1}	{3}	{2}	{1}	{5}	{2}	{5}	{1}	{2}	{4}	0	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{3}	{1}	{1}	{1}	{2}	{1}	{1}	{1}	{1}	{9}	{4}	1	
{11}	{3}	{1}	{2}	{1}	{7}	{5}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{1}	{1}	{4}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{3}	{3}	{1, 2}	{2}	{2}	{1}	{1}	{1}	{1}	{8}	{2}	{4}	0	
{2}	{3}	{2}	{1}	{1}	{1}	{6}	{2}	{6}	{2}	{2}	{4}	1	
{5}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1}	{1}	{1}	{2}	{1}	{8}	{2}	{2}	0	
{6}	{1}	{1}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{5}	{2}	{6}	{1}	{6}	{2}	0	
{2}	{6}	{1}	{4}	{3}	{7}	{1}	{1}	{14}	{1}	{2}	{6}	1	
{2}	{3}	{1}	{1}	{4}	{1}	{1}	{2}	{1}	{1}	{6}	{4}	1	
{2}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{4}	{1}	{1}	{1}	{2}	{1}	{8}	{2}	{6}	0	
{11}	{6}	{1}	{1}	{4}	{2}	{6}	{2}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{5}	0	
{2}	{3}	{1}	{5}	{3}	{3}	{3}	{2}	{1}	{1}	{5}	{5}	1	
{2}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{2}	{1}	{7}	{2}	{1}	{11}	{5}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{10}	{1}	{1}	{1}	{2}	{9}	{5}	{2}	{15}	{1}	{5}	{2}	0	
{2}	{1}	{1}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{3}	{2}	{1}	{8}	{5}	{4}	1	
{2}	{6}	{1}	{2}	{4}	{1}	{3}	{2}	{1}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{1}	{3}	{1}	{1}	{2}	{1}	{1}	{6}	{4}	1	
{2}	{6}	{2}	{4}	{2}	{4}	{6}	{1}	{1}	{1}	{2}	{4}	0	
{2}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{5}	{3}	{1}	{7}	{1}	{1}	{1}	{2}	{4}	1	
{2}	{3}	{2}	{5}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{1}	{1}	{1}	{1}	{2}	{4}	0	
{2}	{6}	{1}	{4}	{1}	{1}	{1}	{2}	{1}	{1}	{2}	{2}	1	
{2}	{3}	{1, 2}	{5}	{4}	{1}	{1}	{1}	{3}	{1}	{2}	{8}	0	
{1}	{5}	{2}	{4}	{4}	{2}	{1}	{2}	{3}	{12}	{2}	{4}	0	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{6}	{1}	{4}	{1}	{1}	{1}	{2}	{3}	{1}	{6}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{2}	{3}	{1}	{1}	{2}	{2}	{5}	{2}	{1}	{1}	{3}	{2}	1	
{2}	{3}	{1}	{4}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{2}	{16}	{1}	{2}	{5}	0	
{1}	{6}	{1}	{1}	{2}	{2}	{3}	{2}	{1}	{1}	{2}	{2}	1	
{2}	{3}	{1}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{2}	{3}	{2}	{1}	{13}	{2}	{6}	0	
{2}	{3}	{1}	{1}	{4}	{2}	{3}	{2}	{5}	{1}	{2}	{4}	0	
{2}	{6}	{1}	{5}	{3}	{1}	{1}	{2}	{5}	{1}	{2}	{2}	0	
{5}	{3}	{2}	{1, 2, 3, 4, 5, 6, 7}	{4}	{1}	{5}	{2}	{3}	{1}	{6}	{4}	0	
{2}	{6}	{1}	{4}	{3}	{1}	{1}	{2}	{5}	{1}	{2}	{2}	1	
{2}	{3}	{1}	{1}	{2}	{1}	{5}	{1}	{3}	{1}	{10}	{3}	0	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{3}	{1}	{1}	{3}	{7}	{1}	{1}	{1}	{1}	{1}	{4}	1	
{2}	{1}	{1}	{4}	{6}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{4}	{1}	{6}	{2}	1	
{2}	{3}	{1}	{2}	{1}	{1}	{1}	{2}	{4}	{1}	{2}	{4}	0	
{2}	{4}	{1}	{1}	{6}	{1}	{3}	{2}	{17}	{1}	{2}	{4}	1	
{2}	{3}	{1}	{1}	{6}	{2}	{1}	{1}	{3}	{1}	{10}	{2}	0	
{1}	{3}	{1}	{1}	{6}	{2}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{2}	{2}	{5}	0	
{2}	{3}	{1}	{1}	{6}	{2}	{5}	{2}	{1}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{1}	{6}	{1}	{6}	{2}	{1}	{1}	{2}	{2}	1	
{2}	{3}	{2}	{1}	{6}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{2}	{1}	{3}	{14}	{4}	1	
{2}	{6}	{1}	{1}	{1}	{1}	{1}	{2}	{1}	{1}	{6}	{6}	0	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{3}	{1}	{2}	{3}	{2}	{7}	{2}	{1}	{2}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	1	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{4}	{1}	{1}	{3}	{2}	{1}	{1}	{11}	{4}	0	
{2}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1}	{1}	{1}	{2}	{3}	{1}	{2}	{11}	0	
{2}	{6}	{1}	{1}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{5}	{2}	{5}	{1}	{2}	{4}	0	
{2}	{6}	{1}	{5}	{8}	{1}	{3}	{2}	{1}	{1}	{2}	{5}	0	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{1}	{2}	{4}	{1}	{3}	{1}	{2}	{1}	{1}	{2}	{2}	0	
{9}	{5}	{1}	{1}	{3}	{7}	{1}	{2}	{5}	{1}	{15}	{4}	1	
{2}	{3}	{1}	{1}	{2}	{2}	{1}	{2}	{3}	{1}	{2}	{4}	1	
{9}	{1, 2, 3, 4, 5, 6, 7, 8}	{2}	{2}	{4}	{2}	{1}	{2}	{3}	{14}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{9}	{5}	{2}	{1}	{4}	{2}	{8}	{2}	{1}	{1}	{5}	{4}	0	
{2}	{1}	{1}	{1}	{4}	{2}	{9}	{2}	{1}	{1}	{2}	{4}	1	
{9}	{5}	{2}	{1}	{3}	{2}	{10}	{2}	{11}	{15}	{10}	{4}	1	
{9}	{7}	{2}	{1}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{2}	{1}	{1}	{16}	{4}	0	
{9}	{7}	{1, 2}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{11}	{1}	{2}	{6}	{1}	{2}	{4}	0	
{9}	{3}	{1}	{1}	{4}	{1}	{11}	{1}	{3}	{1}	{5}	{4}	1	
{9}	{7}	{1}	{1}	{4}	{12}	{12}	{2}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	0	
{9}	{8}	{1}	{4}	{4}	{1}	{1}	{1, 2, 3, 4, 5}	{1}	{1}	{3}	{4}	1	
{9}	{8}	{1}	{2}	{1}	{13}	{3}	{3}	{18}	{16}	{17}	{12}	1	
{9}	{5}	{1, 2}	{1}	{3}	{11}	{13}	{1}	{1}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	1	
{9}	{7}	{1}	{1, 2, 3, 4, 5, 6, 7}	{6}	{11}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{9}	{3}	{1}	{1}	{3}	{11}	{1}	{2}	{3}	{1}	{2}	{4}	1	
{9}	{5}	{1}	{2}	{3}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{1}	{2}	{17}	{2}	{4}	1	
{9}	{5}	{2}	{1}	{4}	{11}	{1}	{2}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{9}	{7}	{1}	{2}	{3}	{7}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{4}	{1}	{2}	{4}	0	
{9}	{3}	{1}	{2}	{7}	{11}	{1}	{1}	{1}	{1}	{18}	{4}	1	
{9}	{4}	{1}	{5}	{4}	{14}	{5}	{1}	{1}	{1}	{19}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{9}	{5}	{1}	{1}	{3}	{11}	{1}	{2}	{4}	{1}	{2}	{4}	1	
{9}	{4}	{1}	{5}	{3}	{2}	{1}	{1}	{1}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	1	
{9}	{5}	{1}	{2}	{4}	{2}	{1}	{2}	{1}	{1}	{5}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	1	
{2}	{1}	{1}	{4}	{1}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{9}	{5}	{1}	{1}	{4}	{14}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{2}	{1}	{18}	{10}	{4}	1	
{9}	{5}	{2}	{1}	{4}	{1}	{3}	{2}	{1}	{1}	{14}	{4}	1	
{2}	{7}	{1}	{1}	{1}	{11}	{1}	{1}	{1}	{1}	{2}	{4}	1	
{9}	{3}	{1}	{4}	{4}	{1}	{1}	{2}	{3}	{1}	{2}	{4}	0	
{9}	{5}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{7}	{1}	{1}	{19}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{9}	{5}	{1}	{1}	{3}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{8}	{2}	{1}	{1}	{5}	{4}	1	
{9}	{3}	{1}	{4}	{3}	{11}	{1}	{1}	{10}	{1}	{2}	{4}	1	
{9}	{7}	{1}	{1}	{1}	{11}	{1}	{4}	{1}	{15}	{2}	{4}	1	
{9}	{7}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{7}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{4}	{1}	{1}	{4}	{1}	{1}	{1}	{1}	{1}	{11}	{4}	1	
{5}	{3}	{1}	{4}	{3}	{11}	{1}	{1}	{14}	{14}	{20}	{4}	1	
{9}	{3}	{1}	{1}	{3}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{9}	{5}	{1}	{4}	{3}	{11}	{1}	{1, 2, 3, 4, 5}	{3}	{1}	{2}	{4}	1	
{9}	{4}	{1}	{1}	{3}	{1}	{1}	{2}	{4}	{1}	{19}	{4}	1	
{9}	{5}	{1}	{2}	{3}	{7}	{1}	{2}	{1}	{1}	{15}	{4}	1	
{9}	{4}	{2}	{4}	{4}	{2}	{5}	{1}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{11}	{3}	{1}	{4}	{4}	{1}	{14}	{2}	{2}	{1}	{2}	{4}	0	
{9}	{5}	{1}	{1}	{3}	{2}	{1}	{1}	{1}	{15}	{2}	{4}	1	
{2}	{7}	{1}	{4}	{1}	{2}	{1}	{2}	{6}	{1}	{2}	{4}	1	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{5}	{2}	{6}	{3}	{1}	{3}	{2}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}	{10}	{4}	0	
{2}	{4}	{1, 2}	{1}	{3}	{1}	{1}	{2}	{1}	{1}	{4}	{4}	1	
{9}	{3}	{2}	{1}	{3}	{2}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{2}	{3}	{1}	{4}	{1}	{7}	{1}	{1}	{1}	{1}	{2}	{4}	1	
{2}	{5}	{1}	{1}	{6}	{1}	{5}	{2}	{1}	{1}	{15}	{4}	1	
{2}	{1}	{1}	{4}	{6}	{15}	{1}	{2}	{1}	{1}	{21}	{4}	1	
{9}	{7}	{1}	{1}	{6}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{2}	{3}	{1}	{4}	{1}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{1}	{3}	{1}	{1}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{2}	{3}	{2}	{13}	{4}	0	
{3}	{3}	{1}	{4}	{1}	{1}	{15}	{1}	{1}	{1}	{2}	{4}	0	
{3}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{6}	{5}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{2}	{4}	0	
{11}	{3}	{1}	{1}	{1}	{10}	{7}	{1}	{3}	{15}	{6}	{4}	0	
{2}	{6}	{1}	{2}	{3}	{1}	{5}	{2}	{5}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{2}	{2}	{1}	{5}	{2}	{17}	{1}	{2}	{4}	0	
{1}	{6}	{1}	{4}	{3}	{2}	{12}	{2}	{1}	{1}	{9}	{4}	1	
{2}	{3}	{2}	{5}	{4}	{7}	{7}	{2}	{6}	{2}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	0	
{2}	{3}	{1}	{5}	{4}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{7}	{1}	{7}	{5}	0	
{7}	{3}	{2}	{4}	{1}	{1}	{3}	{2}	{1}	{15}	{7}	{4}	0	
{2}	{1}	{1}	{4}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{1}	{5}	{1}	{19}	{4}	0	
{2}	{3}	{1}	{1}	{1}	{3}	{1}	{2}	{9}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{4}	{6}	{1}	{1}	{2}	{3}	{2}	{5}	{4}	1	
{1}	{6}	{1}	{4}	{3}	{2}	{1}	{1}	{1}	{1}	{2}	{4}	0	
{5}	{1}	{2}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{3}	{3}	{1}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{3}	{2}	{10}	{10}	{2}	{4}	1	
{6}	{3}	{1}	{2}	{4}	{1}	{1}	{2}	{3}	{1}	{2}	{4}	0	
{6}	{1, 2, 3, 4, 5, 6, 7, 8}	{2}	{4}	{3}	{1}	{1}	{2}	{10}	{1}	{2}	{6}	1	
{1}	{3}	{1}	{1}	{1}	{17}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{7}	{4}	{1}	{1}	{4}	{1}	{7}	{2}	{3}	{1}	{7}	{1}	1	
{2}	{1}	{1}	{4}	{3}	{2}	{3}	{2}	{1}	{1}	{2}	{4}	1	
{2}	{3}	{1}	{2}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{16}	{2}	{3}	{1}	{10}	{4}	0	
{2}	{1}	{1}	{1}	{4}	{2}	{1}	{2}	{3}	{1}	{2}	{2}	0	
{6}	{1}	{1}	{4}	{3}	{1}	{5}	{2}	{6}	{3}	{6}	{2}	1	
{2}	{6}	{1}	{4}	{3}	{17}	{1}	{2}	{4}	{1}	{10}	{2}	0	
{2}	{1}	{1}	{1}	{3}	{1}	{13}	{2}	{5}	{1}	{2}	{4}	1	
{5}	{3}	{1}	{1}	{1}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{7}	{3}	{2}	{4}	{6}	{1}	{5}	{2}	{3}	{2}	{5}	{4}	1	
{5}	{6}	{2}	{2}	{3}	{1}	{1}	{1}	{1}	{1}	{2}	{4}	1	
{1}	{1}	{1}	{4}	{3}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1}	{2}	{1}	{2}	{9}	{4}	0	
{1}	{1}	{1}	{4}	{1}	{7}	{1}	{1}	{4}	{1}	{5}	{4}	0	
{2}	{1}	{1}	{1}	{4}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{1, 2, 3, 4, 5}	{3}	{1}	{2}	{4}	0	
{2}	{3}	{1}	{1}	{4}	{1}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{20}	{6}	0	
{2}	{1}	{1}	{5}	{1}	{1}	{3}	{2}	{1}	{1}	{2}	{5}	0	
{2}	{6}	{1}	{4}	{3}	{1}	{1}	{2}	{3}	{1}	{6}	{2}	0	
{11}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{7}	{5}	{2}	{3}	{2}	{1}	{4}	0	
{5}	{4}	{1}	{4}	{3}	{1}	{5}	{2}	{5}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{2}	{1}	{1}	{4}	{3}	{1}	{7}	{2}	{4}	{1}	{6}	{2}	0	
{2}	{1}	{1, 2}	{1}	{4}	{1}	{3}	{1}	{3}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}	1	
{2}	{3}	{1}	{1}	{3}	{1}	{1}	{2}	{1}	{1}	{7}	{2}	0	
{1}	{1}	{1}	{2}	{1}	{1}	{1}	{2}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{2}	{3}	{1}	{1}	{3}	{1}	{7}	{2}	{1}	{1}	{2}	{4}	1	
{2}	{3}	{1}	{3}	{6}	{2}	{5}	{1}	{8}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{2}	0	
{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}	{1}	{2}	{2}	{6}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{2}	{1}	{1}	{2}	{4}	0	
{1}	{3}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{7}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{13}	{4}	0	
{2}	{1}	{1}	{4}	{6}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{2}	{7}	{2}	{2}	{6}	{2}	{3}	{2}	{3}	{1}	{2}	{4}	0	
{2}	{1}	{1}	{2}	{1}	{1}	{1}	{2}	{4}	{8}	{5}	{5}	0	
{2}	{3}	{1}	{4}	{1}	{2}	{3}	{1, 2, 3, 4, 5}	{1}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	0	
{2}	{3}	{2}	{4}	{4}	{2}	{3}	{2}	{17}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{4}	1	
{2}	{6}	{1}	{4}	{1}	{1}	{11}	{2}	{5}	{1}	{2}	{2}	1	
{2}	{3}	{1}	{1}	{1}	{1}	{16}	{2}	{5}	{1}	{20}	{4}	0	
{1}	{6}	{1}	{1, 2, 3, 4, 5, 6, 7}	{1}	{7}	{1}	{1, 2, 3, 4, 5}	{3}	{19}	{2}	{4}	0	
{3}	{6}	{1}	{4}	{1}	{6}	{5}	{2}	{1}	{20}	{7}	{4}	0	
{1}	{6}	{1}	{4}	{1}	{2}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{6}	{6}	{1}	{4}	{1}	{1}	{1}	{1}	{1}	{2}	{22}	{2}	1	
{2}	{6}	{1}	{5}	{4}	{1}	{13}	{2}	{20}	{1}	{5}	{4}	0	
{1}	{3}	{1}	{5}	{4}	{2}	{1}	{2}	{3}	{1}	{2}	{4}	0	
{5}	{3}	{1}	{1}	{1}	{1}	{1}	{2}	{5}	{1}	{6}	{13}	0	
{3}	{1}	{2}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{1}	{2}	{1}	{5}	{2}	{2}	1	
{2}	{3}	{1}	{2}	{6}	{1}	{1}	{2}	{3}	{1}	{2}	{4}	1	
{2}	{3}	{1}	{1}	{6}	{2}	{3}	{1}	{3}	{1}	{5}	{5}	1	
{4}	{3}	{1}	{4}	{6}	{2}	{7}	{2}	{3}	{2}	{2}	{4}	0	
{4}	{3}	{1}	{4}	{4}	{1}	{1}	{2}	{1}	{1}	{2}	{4}	0	
{1}	{3}	{1}	{5}	{4}	{2}	{1}	{1}	{3}	{1}	{5}	{4}	0	
{2}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{2}	{4}	{1}	{1}	{2}	{3}	{1}	{2}	{5}	0	
{3}	{3}	{1}	{1}	{1}	{2}	{5}	{2}	{10}	{1}	{2}	{2}	0	
{2}	{3}	{1}	{4}	{1}	{1}	{1}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24}	{1}	{6}	{4}	0	
{1}	{1}	{1, 2}	{1}	{4}	{2}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17}	{2}	{3}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25}	{6}	0	
{2}	{3}	{1}	{7}	{3}	{6}	{3}	{1}	{1}	{8}	{2}	{4}	0	
{2}	{1}	{1, 2}	{1}	{1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{7}	{2}	{1}	{1}	{2}	{4}	0	
{1}	{3}	{1}	{4}	{1}	{2}	{1}	{2}	{1}	{1}	{5}	{4}	1	
{2}	{1, 2, 3, 4, 5, 6, 7, 8}	{1}	{4}	{1}	{2}	{1}	{2}	{1}	{2}	{7}	{2}	0	
{11}	{3}	{1}	{1}	{3}	{2}	{1}	{2}	{1}	{1}	{2}	{4}	1	
{5}	{3}	{1}	{4}	{3}	{2}	{3}	{2}	{1}	{1}	{2}	{4}	1	
{2}	{1}	{1}	{1}	{3}	{1}	{1}	{2}	{14}	{3}	{2}	{2}	0	
{2}	{3}	{1}	{1}	{2}	{2}	{1}	{2}	{1}	{1}	{2}	{6}	1	
{2}	{6}	{1}	{4}	{6}	{1}	{3}	{2}	{3}	{1}	{10}	{4}	0	
{2}	{3}	{1}	{2}	{1}	{1}	{5}	{2}	{1}	{3}	{8}	{4}	0	
{5}	{3}	{1}	{1}	{2}	{1}	{16}	{1, 2, 3, 4, 5}	{4}	{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23}	{6}	{2}	0	
