'Cement (component 1)(kg in a m^3 mixture)','Blast Furnace Slag (component 2)(kg in a m^3 mixture)','Fly Ash (component 3)(kg in a m^3 mixture)','Water  (component 4)(kg in a m^3 mixture)','Superplasticizer (component 5)(kg in a m^3 mixture)','Coarse Aggregate  (component 6)(kg in a m^3 mixture)','Fine Aggregate (component 7)(kg in a m^3 mixture)','Age (day)','Concrete compressive strength(MPa, megapascals) '
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(73.8-110.2]\'','\'(34.438-42.465]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(873.02-912.88]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(873.02-912.88]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(6.44-9.66]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(34.438-42.465]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(34.438-42.465]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(184.4-196.92]\'','\'(3.22-6.44]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(145.8-189.6]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(145.8-189.6]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(145.8-189.6]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(145.8-189.6]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(34.438-42.465]\''
'\'(145.8-189.6]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(-inf-10.357]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(-inf-10.357]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(37.4-73.8]\'','\'(34.438-42.465]\''
'\'(145.8-189.6]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(42.465-50.492]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(37.4-73.8]\'','\'(50.492-58.519]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(73.8-110.2]\'','\'(50.492-58.519]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(159.36-171.88]\'','\'(6.44-9.66]\'','\'(938.6-973]\'','\'(833.16-873.02]\'','\'(73.8-110.2]\'','\'(50.492-58.519]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(37.4-73.8]\'','\'(34.438-42.465]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(73.8-110.2]\'','\'(50.492-58.519]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(12.88-16.1]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(12.88-16.1]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(12.88-16.1]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(-inf-37.4]\'','\'(50.492-58.519]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(12.88-16.1]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(37.4-73.8]\'','\'(50.492-58.519]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(80.04-100.05]\'','\'(134.32-146.84]\'','\'(12.88-16.1]\'','\'(973-1007.4]\'','\'(873.02-912.88]\'','\'(73.8-110.2]\'','\'(58.519-66.546]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(-inf-37.4]\'','\'(50.492-58.519]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(37.4-73.8]\'','\'(58.519-66.546]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(1076.2-1110.6]\'','\'(793.3-833.16]\'','\'(73.8-110.2]\'','\'(58.519-66.546]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(50.492-58.519]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(50.492-58.519]\''
'\'(233.4-277.2]\'','\'(-inf-35.94]\'','\'(120.06-140.07]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(58.519-66.546]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(18.384-26.411]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(42.465-50.492]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(50.492-58.519]\''
'\'(277.2-321]\'','\'(-inf-35.94]\'','\'(100.05-120.06]\'','\'(171.88-184.4]\'','\'(6.44-9.66]\'','\'(1007.4-1041.8]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(50.492-58.519]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(10.357-18.384]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(42.465-50.492]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(50.492-58.519]\''
'\'(189.6-233.4]\'','\'(-inf-35.94]\'','\'(160.08-180.09]\'','\'(146.84-159.36]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(58.519-66.546]\''
'\'(233.4-277.2]\'','\'(71.88-107.82]\'','\'(20.01-40.02]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(233.4-277.2]\'','\'(71.88-107.82]\'','\'(20.01-40.02]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(42.465-50.492]\''
'\'(233.4-277.2]\'','\'(71.88-107.82]\'','\'(20.01-40.02]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(58.519-66.546]\''
'\'(233.4-277.2]\'','\'(71.88-107.82]\'','\'(20.01-40.02]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(37.4-73.8]\'','\'(66.546-74.573]\''
'\'(233.4-277.2]\'','\'(71.88-107.82]\'','\'(20.01-40.02]\'','\'(159.36-171.88]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(73.8-110.2]\'','\'(66.546-74.573]\''
'\'(189.6-233.4]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(26.411-34.438]\''
'\'(189.6-233.4]\'','\'(35.94-71.88]\'','\'(120.06-140.07]\'','\'(134.32-146.84]\'','\'(9.66-12.88]\'','\'(1041.8-1076.2]\'','\'(753.44-793.3]\'','\'(-inf-37.4]\'','\'(34.438-42.465]\''
