9	1	2	1	1	2	2	0	1	36.9973
5	6	5	3	5	6	6	1	4	26.9305
1	1	2	0	1	2	2	0	2	36.7901
2	1	1	2	1	2	1	0	2	38.9478
5	0	1	5	2	3	3	0	4	30.3283
9	1	2	0	1	2	2	0	1	38.8746
8	1	1	1	1	2	1	0	1	38.762
5	0	2	1	2	3	3	0	4	28.6243
6	2	1	0	6	1	1	0	2	44.4927
8	1	2	1	1	2	2	0	3	38.1662
6	2	1	1	1	2	2	0	2	38.824
5	1	2	1	3	2	2	0	2	38.029
8	4	2	2	5	0	4	0	4	24.5216
1	3	3	1	4	4	4	0	7	23.6966
8	0	0	0	2	3	3	0	1	31.1912
2	0	0	0	2	3	3	0	1	32.3433
1	2	2	0	1	1	1	0	2	40.8457
8	0	0	0	2	3	3	0	1	28.2267
0	1	0	6	3	2	2	0	1	36.271
4	2	2	3	1	1	1	0	2	39.3423
5	0	0	0	2	3	3	0	2	29.2638
7	1	2	7	6	2	2	0	2	42.1825
3	1	0	6	1	2	2	0	0	35.9842
8	2	2	0	1	1	1	0	2	40.4154
8	2	1	1	1	2	1	0	2	38.4354
6	1	0	3	3	2	2	0	1	36.9907
7	2	1	6	6	1	1	0	2	43.8272
1	0	0	3	2	3	3	0	3	30.6825
8	6	4	0	7	6	5	0	3	17.4159
9	0	0	0	3	3	3	0	0	28.5913
3	1	0	6	1	2	2	0	2	36.9396
1	4	3	0	5	0	0	0	0	30.2234
8	0	2	2	2	3	3	0	2	34.7357
4	1	2	6	1	2	2	0	1	36.1995
3	1	2	0	1	2	2	0	2	37.6479
3	0	3	6	0	3	0	0	4	29.7292
8	2	1	1	1	1	1	0	2	39.4408
3	0	0	0	3	3	3	0	2	33.1878
0	0	2	2	3	3	3	0	3	32.0266
5	1	2	0	1	2	2	0	1	40.6397
8	1	2	3	3	2	2	0	0	36.6288
3	1	2	2	1	2	2	0	1	38.0878
8	2	1	1	1	1	1	0	1	41.877
7	1	2	1	1	2	1	0	1	40.2581
3	1	2	3	3	1	2	0	0	40.4999
0	1	2	0	1	2	2	0	2	38.7479
2	1	1	5	1	2	2	0	2	36.935
5	1	1	5	1	2	2	0	2	34.9329
4	3	0	1	5	4	4	0	5	24.0694
5	1	1	2	1	2	2	0	2	36.2237
4	2	1	1	6	1	1	0	2	44.3112
8	0	2	1	2	3	3	0	2	34.6807
0	0	0	0	2	0	3	0	1	26.5197
8	2	1	1	1	1	1	0	2	42.7831
8	4	0	1	5	0	4	0	4	24.6902
5	1	2	1	3	2	2	0	1	33.8626
5	0	2	2	2	3	3	0	1	26.1309
8	1	2	0	1	2	2	0	3	35.9179
1	1	2	0	1	2	2	0	1	36.8032
0	0	2	0	3	3	3	0	4	31.0808
7	1	2	1	3	2	2	0	0	34.057
1	0	2	1	3	3	3	0	1	32.8957
8	0	2	1	1	3	3	0	1	39.6827
3	1	2	0	3	2	2	0	1	36.1227
3	1	2	3	1	2	2	0	1	37.4305
0	0	0	0	3	3	3	0	3	31.3415
7	1	2	0	1	2	2	0	2	36.8709
8	1	1	2	3	2	2	0	1	34.7775
5	0	2	1	2	3	3	0	1	33.0132
6	2	2	3	6	1	2	0	1	40.9395
5	0	2	2	0	3	3	0	3	29.843
1	1	2	1	1	2	2	0	1	35.4208
3	1	2	1	1	3	2	0	1	36.5329
0	4	0	1	0	0	3	0	2	25.1175
6	1	1	1	1	2	1	0	1	39.7226
2	0	0	3	3	3	3	0	0	33.5207
5	1	2	1	3	2	2	0	4	34.9016
7	2	1	0	6	1	1	0	2	43.2953
6	4	0	1	0	0	0	0	2	26.7645
5	0	2	1	0	3	3	0	2	28.9032
6	4	2	2	5	0	0	0	0	31.7428
8	0	2	1	3	3	2	0	3	35.9463
6	1	2	3	1	2	2	0	2	38.2915
7	0	2	1	3	3	3	0	3	33.2555
5	1	2	1	3	3	3	0	2	34.0433
5	1	2	0	3	2	2	0	2	37.0453
0	1	0	6	1	2	2	0	1	35.4955
0	1	0	4	3	2	3	0	3	34.8506
3	1	2	6	1	2	2	0	2	39.5359
5	2	1	2	1	1	1	0	2	39.6541
5	1	2	0	3	2	2	0	2	34.2232
3	1	0	4	3	2	3	0	3	38.6621
3	0	2	2	3	3	2	0	2	36.4814
6	1	2	3	1	2	2	0	2	37.596
1	4	3	0	2	0	0	0	0	32.5554
5	1	1	1	1	2	1	0	0	38.3573
7	0	0	6	3	3	3	0	0	32.7578
1	0	0	3	0	3	0	0	0	29.6923
5	0	2	2	0	3	0	0	4	28.6195
7	2	1	0	1	1	2	0	0	40.9542
2	1	2	0	1	2	2	0	3	38.209
0	0	2	0	3	3	2	0	3	30.6324
9	1	0	6	3	2	3	0	3	33.6803
0	0	0	3	3	3	3	0	1	30.4805
1	4	0	1	5	0	0	0	4	25.6273
5	0	2	1	2	3	3	0	0	31.3723
6	1	2	0	3	3	2	0	0	34.2861
5	2	1	2	1	1	1	0	1	40.2214
9	0	0	0	3	3	3	0	0	32.3572
7	1	2	3	3	2	2	0	1	36.1351
5	1	2	3	1	2	2	0	1	38.5233
3	1	2	0	1	2	2	0	1	38.9498
5	1	1	5	1	2	2	0	2	35.517
5	1	1	2	3	2	2	0	2	34.099
3	1	2	6	1	2	2	0	1	39.0691
9	4	0	0	0	0	0	0	0	26.6188
8	1	2	0	1	2	2	0	0	35.4113
2	1	2	0	3	2	2	0	2	37.2736
0	4	0	3	2	0	3	0	1	27.8898
2	0	2	2	3	3	2	0	4	35.3111
8	2	2	6	6	1	1	0	1	42.6978
3	1	2	0	1	2	2	0	1	38.3738
3	1	1	1	1	2	2	0	2	38.9659
5	1	2	2	2	3	3	0	0	30.2222
3	1	2	1	1	2	2	0	1	35.6615
6	1	2	3	1	2	2	0	1	36.1282
5	0	2	1	2	3	3	0	0	31.2702
9	0	0	3	1	3	3	0	0	30.7428
0	1	0	3	3	2	2	0	0	32.5126
6	2	1	3	6	1	1	0	2	44.339
1	1	1	1	1	2	1	0	2	41.0387
3	1	2	0	1	2	2	0	1	38.6879
8	1	1	5	3	2	2	0	1	33.7378
8	2	1	5	6	1	1	0	2	39.485
5	1	1	2	1	2	2	0	1	41.043
7	1	1	1	1	2	1	0	0	39.9665
0	0	0	6	2	3	3	0	4	29.6958
7	1	2	0	6	2	2	0	0	35.013
5	1	2	1	3	2	3	0	0	33.1645
3	1	0	3	2	2	3	0	3	34.4343
3	1	2	6	1	2	2	0	1	39.399
3	1	2	0	3	2	3	0	0	37.0411
3	1	1	2	1	2	1	0	2	36.1752
2	1	2	0	1	2	2	0	2	33.9397
7	1	2	3	1	2	2	0	1	33.7704
5	0	2	1	2	3	3	0	2	28.7823
9	0	0	6	3	3	3	0	1	37.3931
1	2	1	0	6	1	1	0	2	45.732
5	4	0	1	0	0	0	0	0	26.3896
8	2	1	1	1	1	1	0	2	43.7357
8	1	2	2	3	2	2	0	1	33.1715
0	1	1	1	1	2	2	0	2	37.9355
1	1	2	2	3	3	2	0	2	32.828
1	1	2	1	3	2	2	0	0	33.3025
1	2	2	6	1	1	2	0	1	40.8985
5	1	2	2	3	2	3	0	2	34.3152
0	0	2	1	2	3	3	0	4	28.6319
2	2	1	0	6	1	1	0	1	40.175
1	1	1	1	1	2	2	0	2	38.6095
5	4	3	3	0	0	4	0	4	24.921
7	1	0	4	1	2	2	0	2	37.4837
8	0	2	1	2	3	3	0	1	46.5464
5	0	2	2	0	3	0	0	0	28.174
8	1	2	3	1	2	2	0	2	30.3081
6	4	3	0	0	0	0	0	4	24.585
8	0	0	0	0	3	0	0	1	29.4903
6	2	1	0	6	1	1	0	2	44.0003
3	1	2	6	1	2	2	0	1	39.2839
9	4	4	4	0	0	4	0	3	22.7924
3	1	2	3	1	2	2	0	1	39.1746
9	1	2	0	1	2	2	0	0	38.5169
8	1	2	3	3	2	2	0	1	35.4849
3	1	2	3	3	2	2	0	1	36.9341
4	0	0	0	0	3	0	0	3	27.7702
5	1	2	0	1	2	2	0	1	37.7946
1	4	0	0	2	0	0	0	0	29.6154
9	1	2	0	1	2	2	0	1	35.4277
4	2	1	6	6	1	1	0	2	44.2953
5	1	2	1	3	2	2	0	2	37.6774
5	1	1	2	3	3	2	0	1	33.5849
6	1	2	0	3	2	2	0	2	35.2329
8	1	2	0	3	2	2	0	2	35.0342
8	4	0	0	0	0	0	0	0	30.7738
8	2	1	1	6	1	1	0	2	43.9569
1	1	1	2	1	2	1	0	2	38.4069
6	1	2	1	1	2	2	0	1	38.9028
5	4	3	0	5	0	0	0	8	24.5674
8	1	2	1	3	2	2	0	0	33.0843
5	2	1	1	1	1	1	0	2	43.7995
0	1	1	5	1	2	1	0	1	46.5464
3	1	2	0	1	2	1	0	2	39.553
3	1	2	0	1	2	1	0	0	39.1759
1	3	3	0	4	4	4	0	7	22.0303
8	0	0	1	2	3	3	0	0	31.1703
8	0	0	0	2	3	3	0	1	28.0108
4	2	1	1	6	1	1	0	2	43.4022
5	1	2	1	3	2	3	0	2	34.2771
3	1	2	3	1	2	2	0	0	37.5867
7	0	0	3	1	3	2	0	2	34.6283
2	1	2	0	1	2	2	0	2	38.9728
5	1	2	2	3	2	2	0	2	33.7825
4	1	2	6	1	2	2	0	1	37.4048
6	2	2	4	1	1	2	0	1	40.7001
8	6	4	1	8	6	5	0	0	17.9303
3	1	2	0	3	2	2	0	0	35.386
7	2	1	1	6	1	1	0	2	43.6767
6	1	2	3	1	2	2	0	0	40.4262
2	2	1	3	1	1	1	0	1	41.3924
7	1	2	1	1	2	2	0	1	37.5653
8	0	2	1	2	3	3	0	2	34.3977
8	6	3	1	7	6	5	0	0	18.3321
1	1	2	1	1	2	2	0	2	34.2754
8	0	0	0	3	3	3	0	4	30.9102
6	1	1	1	1	2	2	0	2	34.6139
5	4	0	0	0	0	0	0	0	24.9062
2	2	2	3	1	1	2	0	2	40.5415
7	1	1	2	1	2	1	0	1	39.1545
1	1	2	0	3	3	2	0	0	33.8766
8	2	1	0	6	1	1	0	2	45.6268
3	1	0	9	3	1	2	0	0	41.6643
5	0	2	1	2	3	3	0	7	29.8116
1	1	2	0	1	2	2	0	2	38.6982
6	1	2	3	1	2	2	0	2	38.8622
5	0	2	1	2	3	3	0	1	30.1075
8	4	0	0	5	0	4	0	4	25.193
0	1	1	2	1	2	2	0	1	36.6089
1	1	2	6	1	2	2	0	1	37.4089
2	1	2	3	3	2	2	0	2	36.9301
5	1	2	1	1	2	2	0	2	37.5151
6	1	2	3	1	2	2	0	2	39.6113
2	3	3	0	0	4	4	0	7	22.1298
7	1	2	3	1	2	2	0	1	36.6477
5	0	2	1	2	3	3	0	4	28.944
5	1	2	0	1	2	2	0	0	32.7189
2	2	1	1	1	1	1	0	1	42.0169
6	4	3	3	5	0	0	0	4	25.181
8	6	4	0	8	6	6	0	0	17.4159
5	1	2	1	3	2	2	0	2	34.4611
7	1	2	6	1	2	2	0	1	39.436
0	0	0	3	3	3	3	0	0	28.7442
8	0	2	1	2	3	3	0	2	34.942
4	3	3	0	5	4	4	0	9	20.3682
8	1	2	2	3	2	2	0	1	34.8665
1	4	3	3	5	4	0	0	3	26.8372
5	1	2	3	3	2	2	0	1	35.9476
2	2	1	1	6	1	1	0	1	40.3633
5	2	2	3	1	1	1	0	1	37.7451
4	4	3	3	0	0	4	0	3	27.3687
8	4	3	3	0	0	4	0	5	26.9269
3	1	2	0	1	2	2	0	2	35.7058
5	0	2	2	2	3	3	0	1	29.6825
3	1	1	1	1	2	2	0	1	38.5991
8	0	2	0	2	2	3	0	2	33.495
8	1	2	1	3	2	2	0	2	36.6575
5	1	2	0	3	2	2	0	0	38.7058
6	1	2	3	1	2	2	0	1	39.0525
6	2	1	0	1	1	1	0	2	40.7196
5	1	1	1	1	2	2	0	0	37.5518
8	4	2	2	0	0	0	0	2	28.6816
1	1	2	0	1	2	2	0	2	40.7767
5	1	1	1	1	2	2	0	0	37.6273
5	1	1	1	1	2	2	0	0	36.7753
3	0	2	0	3	3	2	0	1	35.0199
5	4	0	0	0	0	0	0	3	23.4814
9	0	0	3	3	3	3	0	0	32.7209
1	0	0	3	0	3	3	0	1	27.7993
4	1	2	3	1	2	2	0	1	36.467
0	4	3	0	3	0	0	0	3	29.5921
2	1	2	3	1	1	2	0	1	38.3735
8	4	0	1	5	0	0	0	4	28.8237
8	0	2	1	2	3	3	0	1	29.6257
8	4	0	0	0	0	0	0	2	30.0203
8	1	2	0	1	2	2	0	1	38.3
4	2	1	1	6	1	1	0	1	47.102
0	3	3	3	5	4	4	0	3	21.1195
8	1	2	0	3	2	2	0	1	37.4074
8	1	0	6	3	2	2	0	3	34.4353
8	1	2	1	3	2	2	0	1	33.6606
8	4	0	1	5	0	0	0	4	28.8237
4	2	1	0	6	1	1	0	1	40.7043
2	1	0	6	1	2	2	0	1	37.2827
7	1	1	2	1	2	2	0	1	38.1419
5	1	2	0	3	2	3	0	0	33.211
0	1	2	0	1	2	2	0	1	36.3656
9	1	2	0	3	2	2	0	2	35.6471
5	1	2	2	3	2	2	0	2	36.9507
8	4	0	0	0	0	0	0	0	27.7171
2	4	3	0	0	0	0	0	1	23.8351
8	0	0	3	2	3	3	0	2	27.8391
9	1	2	1	2	2	2	0	3	23.8957
0	0	3	4	0	3	0	0	7	29.9006
8	4	3	0	4	0	4	0	3	24.1076
5	0	2	1	2	3	0	0	0	31.9153
8	1	2	1	2	3	3	0	3	32.2402
4	2	1	1	6	1	1	0	1	41.9094
7	1	2	6	3	2	3	0	1	37.8913
0	0	0	0	3	3	2	0	1	37.3298
3	1	2	3	3	2	2	0	1	36.0196
5	0	2	2	2	3	3	0	3	30.1221
8	0	0	3	2	3	3	0	1	29.1437
4	2	1	3	6	1	1	0	2	43.5357
5	1	2	3	1	2	2	0	2	40.6556
5	1	2	1	3	2	2	0	3	34.8395
8	2	1	0	1	1	1	0	2	43.738
1	4	3	0	5	0	4	0	0	25.2345
6	2	1	1	1	1	1	0	0	40.5465
4	2	1	1	6	1	1	0	2	42.7636
8	1	0	3	2	2	3	0	1	33.5014
7	1	2	6	1	2	2	0	1	37.3802
8	1	2	1	3	3	3	0	1	34.6693
8	4	0	1	0	0	0	0	1	29.1942
0	1	1	8	1	2	2	0	2	34.0427
5	1	2	0	1	2	2	0	2	40.3719
2	1	1	2	1	2	1	0	1	40.6509
4	2	1	1	1	1	1	0	2	38.9815
1	0	2	1	0	3	0	0	0	30.3739
1	1	2	3	1	2	2	0	1	33.5159
4	4	3	4	3	0	0	0	1	33.9956
6	0	0	0	3	3	2	0	0	31.0622
7	1	2	6	1	2	2	0	2	42.8472
3	1	2	6	1	2	2	0	1	37.3593
7	1	2	0	1	2	2	0	1	37.0967
5	2	1	0	6	1	1	0	2	44.6402
8	1	2	0	1	2	2	0	1	37.6722
8	0	0	0	3	3	3	0	2	31.6217
8	6	4	0	8	6	6	0	3	17.9378
7	1	2	1	1	2	2	0	0	38.6221
5	1	2	0	1	2	2	0	0	36.1663
0	0	0	3	2	3	3	0	0	34.1716
1	6	5	3	4	6	4	0	0	20.8663
1	1	2	0	1	2	1	0	2	38.3941
7	2	1	2	1	1	1	0	1	39.2961
8	1	1	2	1	2	1	0	1	38.1626
5	1	2	1	3	2	3	0	0	33.2452
0	0	2	0	3	3	3	0	4	30.7121
1	4	0	1	4	0	4	0	5	27.6521
1	1	1	1	1	2	2	0	1	35.8083
7	1	0	7	3	2	3	0	1	40.3469
0	1	2	0	3	2	2	0	0	37.2676
0	1	0	6	3	2	2	0	3	34.7372
2	2	1	1	6	1	1	0	1	41.2706
8	4	3	0	5	0	4	0	5	24.2332
3	1	2	1	1	2	2	0	2	32.3791
8	0	0	1	0	3	0	0	1	28.4615
5	3	3	1	7	4	4	0	8	18.6689
8	4	3	0	5	0	4	0	7	24.4894
5	4	0	0	0	0	0	0	7	29.4103
8	1	2	1	1	2	2	0	1	35.0447
8	6	4	0	8	6	5	0	0	17.7804
8	1	2	1	1	2	2	0	2	37.9974
8	4	0	1	0	0	0	0	2	29.371
2	1	2	6	1	2	2	0	1	34.9876
2	1	1	2	1	2	1	0	2	37.4284
8	1	2	1	3	2	2	0	2	35.4052
8	1	2	0	1	2	2	0	0	37.1079
7	1	0	6	3	3	3	0	0	33.8144
4	1	1	1	1	2	1	0	2	39.5275
0	0	2	0	3	3	2	0	2	32.9282
2	2	1	0	6	1	1	0	2	44.0607
2	0	0	3	3	3	2	0	1	33.3144
8	1	2	2	3	2	2	0	1	35.2817
9	4	3	6	2	0	0	0	4	26.3933
8	0	0	0	2	3	3	0	1	27.9387
5	1	2	1	3	2	2	0	2	36.641
2	2	1	2	1	1	1	0	0	39.7258
5	4	3	3	5	0	0	0	1	33.4436
0	1	2	0	3	2	3	0	0	36.1175
2	1	2	3	1	2	2	0	2	36.7691
5	0	0	0	3	3	2	0	1	34.3727
9	0	0	3	2	3	3	0	4	30.769
8	1	2	0	3	2	2	0	0	36.8005
7	1	2	6	3	2	2	0	2	37.6169
8	1	2	3	1	2	2	0	1	38.4511
5	1	1	2	3	2	2	0	3	36.7809
8	0	2	1	2	3	3	0	5	32.3573
3	1	1	1	1	2	1	0	2	39.7617
3	2	1	0	1	1	1	0	0	40.8231
3	1	2	0	1	2	2	0	2	37.1337
1	4	3	0	0	0	0	0	0	24.0064
1	1	2	0	1	2	2	0	0	37.1526
3	0	0	3	3	3	3	0	1	35.045
8	0	0	0	0	3	3	0	1	27.7389
5	0	2	2	2	3	3	0	3	29.8273
1	1	2	3	3	2	2	0	2	35.3884
1	0	0	3	2	3	3	0	1	30.2436
1	1	2	3	1	2	2	0	1	41.573
9	1	2	3	1	2	2	0	0	38.8047
8	2	1	2	6	1	1	0	2	42.2305
8	2	2	6	6	1	1	0	2	42.7972
6	2	1	0	6	1	1	0	2	44.3511
9	3	0	1	0	4	0	0	5	22.063
9	1	1	5	3	3	2	0	1	34.7791
3	2	1	0	1	1	1	0	0	41.2553
4	1	2	0	3	2	2	0	0	37.0855
6	2	1	1	1	1	1	0	1	41.5999
5	4	0	1	5	0	0	0	0	23.0436
2	2	1	1	6	1	1	0	1	41.0812
7	1	2	1	1	2	2	0	1	38.166
8	4	0	1	4	0	4	0	3	22.1043
8	4	0	1	5	0	0	1	0	26.2378
3	0	0	0	3	3	3	0	0	30.4528
0	4	3	6	2	0	0	0	0	27.0567
8	0	2	1	3	3	3	0	0	32.5975
4	2	1	0	1	1	1	0	1	42.6462
6	1	2	0	3	2	2	0	2	35.9061
5	6	3	1	7	6	4	0	8	18.7486
8	1	2	1	3	2	2	0	2	36.047
7	1	2	7	1	2	2	0	1	41.4431
8	0	0	0	2	3	3	0	1	32.5284
5	1	2	1	3	2	2	0	2	36.5827
1	4	0	2	0	0	0	0	7	26.441
9	0	0	3	1	3	3	0	1	32.9871
1	0	0	0	2	3	3	0	5	31.9363
5	1	2	3	1	2	2	0	1	38.7218
5	1	2	1	1	2	2	0	2	36.7141
8	1	0	6	3	3	2	0	2	35.1836
2	1	1	1	1	2	1	0	1	38.7741
5	2	1	0	6	1	1	0	2	44.3142
5	1	2	0	1	2	2	0	2	40.0845
8	0	0	1	0	3	3	0	1	28.1323
0	3	4	6	4	4	5	0	5	25.83
5	1	2	1	1	2	2	0	1	34.9152
2	3	3	0	5	4	4	0	5	20.7927
1	3	3	0	5	4	5	0	0	26.1402
7	4	0	1	0	0	0	0	0	19.9345
8	1	2	3	1	2	2	0	0	36.7581
3	1	1	1	1	2	1	0	2	40.9493
5	0	0	0	2	3	3	0	1	32.001
8	0	2	1	2	3	3	0	3	31.6278
8	1	2	2	3	2	2	0	1	35.0796
3	1	2	0	1	2	2	0	1	36.3523
8	1	2	0	3	2	2	0	2	37.5608
8	0	2	1	2	3	3	0	2	33.3008
2	0	0	6	3	3	2	0	1	37.1272
8	1	2	2	3	2	2	0	0	34.4162
5	2	1	2	1	2	1	0	2	40.1622
6	0	2	1	3	3	2	0	1	29.4039
8	2	2	3	6	1	1	0	1	42.7567
6	2	1	3	1	1	1	0	1	42.9753
7	1	1	2	1	2	1	0	1	39.7619
8	4	2	2	0	0	0	0	0	27.192
8	1	2	1	3	2	2	0	1	34.9685
8	1	1	2	1	2	2	0	2	34.308
3	1	2	3	1	2	2	0	1	38.6417
3	1	2	6	1	2	2	0	2	37.8319
2	1	2	1	1	2	2	0	1	36.5144
4	4	0	0	0	0	4	0	3	25.9384
8	6	4	0	8	6	5	0	0	19.4511
8	1	2	0	1	2	1	0	0	40.3162
0	1	2	3	1	2	2	0	2	38.0644
7	1	2	1	1	2	1	0	0	34.6836
0	1	2	0	1	2	2	0	1	38.8715
6	1	2	1	1	2	2	0	2	37.861
8	2	1	5	1	1	1	0	2	39.5624
8	2	1	5	1	1	1	0	2	39.9472
9	0	3	6	3	0	3	0	0	26.9682
2	2	1	1	6	1	1	0	1	42.2647
5	4	3	3	0	0	4	0	4	24.6792
7	0	3	4	0	3	4	0	7	30.0734
8	0	2	1	0	3	3	0	2	29.0374
5	1	2	1	1	2	2	0	2	36.7141
8	0	2	1	3	3	3	0	1	33.4886
3	0	3	4	3	3	3	0	1	33.8932
8	1	2	0	2	2	3	0	2	33.8407
6	2	1	1	1	1	1	0	1	43.1398
3	1	2	3	3	2	2	0	1	35.499
8	4	3	3	0	0	4	0	2	26.9528
2	2	1	3	6	1	1	0	1	44.8642
7	1	2	0	1	2	2	0	2	36.5835
0	1	2	1	1	2	2	0	2	38.9429
8	0	0	1	2	3	3	0	7	32.4022
5	1	2	1	3	2	2	0	2	34.1461
8	6	4	0	8	6	6	0	0	18.5629
8	0	0	0	0	3	3	0	1	26.6798
5	4	0	1	0	0	0	0	1	23.1391
8	1	2	1	3	2	2	0	2	35.8489
8	4	3	3	4	0	4	0	7	21.9984
8	2	1	1	1	1	1	0	2	39.5855
3	0	0	6	3	3	3	0	3	27.3462
5	1	2	2	1	2	2	0	2	34.8216
0	1	2	0	1	2	2	0	0	37.2092
8	1	1	5	3	2	2	0	1	35.2457
5	1	1	1	3	2	2	0	2	36.1431
8	0	0	0	2	3	3	0	2	31.4438
5	1	2	0	3	2	2	0	2	36.7758
2	0	0	6	3	3	2	0	1	31.7507
9	1	2	0	3	2	2	0	1	35.655
9	3	3	1	0	4	0	0	4	26.6251
8	0	0	0	3	3	3	0	3	29.6468
0	1	0	6	3	3	3	0	1	35.887
5	1	2	0	1	2	2	0	0	37.5912
7	2	1	1	1	1	1	0	2	40.3369
5	6	3	2	8	6	6	0	4	19.8423
5	1	2	3	1	2	2	0	2	36.1048
5	0	2	0	2	3	3	0	1	33.8192
5	1	1	2	3	2	2	0	1	33.6603
6	1	2	3	1	2	2	0	0	37.4459
8	4	0	0	0	0	0	0	2	29.0607
7	1	2	3	3	2	2	0	2	36.8147
8	1	1	1	1	2	1	0	2	39.1887
8	1	2	1	2	2	3	0	2	34.5618
5	1	2	3	1	2	2	0	2	38.8346
3	2	1	0	1	1	1	0	2	38.9913
8	1	2	0	3	2	2	0	2	35.5293
7	0	2	0	3	3	2	0	0	32.2985
5	4	2	1	0	0	0	0	7	29.1499
8	0	0	0	2	3	3	0	7	31.7747
8	6	4	0	8	6	6	0	0	17.5782
8	0	0	1	3	3	3	0	3	29.9071
0	1	2	1	3	2	2	0	2	34.702
7	4	0	1	0	0	0	0	1	27.7883
3	1	2	3	1	2	2	0	2	38.9493
3	1	2	3	1	2	2	0	2	37.0257
6	2	1	0	6	1	1	0	2	44.6292
1	2	1	1	1	1	1	0	1	38.6708
8	1	2	0	1	2	2	0	2	37.4152
3	1	0	3	3	2	3	0	0	35.4623
8	0	2	1	2	3	2	0	3	34.3414
6	1	1	1	1	2	1	0	2	38.8012
8	0	2	1	0	3	0	0	1	28.6958
4	1	2	6	1	2	2	0	1	38.3851
3	1	2	3	1	2	2	0	1	40.0204
7	0	2	2	2	3	3	0	0	23.7675
5	2	2	3	1	1	1	0	1	40.2078
4	4	3	3	5	0	4	0	0	26.8983
8	0	2	1	2	3	3	0	2	34.8223
8	4	3	3	4	0	4	0	3	23.9552
5	2	1	0	6	1	1	0	2	44.2072
5	2	1	2	1	1	1	0	1	40.4463
5	1	1	5	1	2	1	0	2	42.0224
5	1	2	3	1	2	2	0	2	38.8588
2	2	1	2	6	1	1	0	2	41.2341
3	0	3	4	2	3	0	0	3	25.443
7	1	1	2	1	2	1	0	1	37.9037
0	1	2	3	1	2	2	0	2	38.4315
5	0	2	2	2	3	3	0	1	32.4726
3	0	2	1	2	3	3	0	1	29.9565
5	0	2	2	2	3	3	0	4	29.8812
6	1	2	1	1	2	2	0	1	37.1901
5	4	3	3	0	0	4	0	2	25.9374
1	4	0	1	2	0	0	0	4	28.9539
9	0	3	3	2	3	3	0	1	30.0748
5	2	1	0	6	1	1	0	2	44.3908
9	1	2	1	3	2	2	0	3	37.3796
8	0	2	1	0	0	0	0	7	28.005
2	2	1	1	1	1	1	0	1	39.9537
8	4	0	2	0	0	0	0	0	26.7711
7	1	2	3	1	2	1	0	1	39.911
3	1	2	0	1	1	2	0	1	43.7389
1	0	0	1	0	3	0	0	3	26.1757
5	1	1	5	1	2	2	0	2	31.5619
6	2	1	0	6	1	1	0	2	44.3182
1	1	1	2	1	2	1	0	2	38.7748
1	4	0	0	0	0	0	0	0	26.0371
4	2	1	0	1	1	1	0	2	39.737
6	2	2	3	1	1	1	0	1	42.2416
6	1	2	3	1	2	2	0	2	37.3452
9	0	2	2	3	3	2	0	1	34.0703
2	4	3	0	0	0	4	0	1	26.7552
1	1	2	2	3	2	2	0	0	33.0655
8	1	2	1	3	2	2	0	3	34.0443
8	0	2	0	3	3	2	0	1	35.4971
1	1	2	2	3	3	2	0	1	35.2471
6	2	1	1	6	1	1	0	1	41.8232
9	0	3	6	0	3	0	0	0	31.629
6	1	2	0	1	2	1	0	2	39.2511
5	0	2	1	2	3	3	0	4	28.9956
5	1	2	1	2	3	3	0	1	29.1182
8	1	1	5	3	2	2	0	1	35.2483
8	4	0	0	0	0	0	0	0	25.886
8	2	1	0	1	1	1	0	2	41.8697
7	1	2	3	1	2	2	0	2	40.2415
8	1	2	3	3	2	2	0	2	35.5022
5	1	2	1	3	2	2	0	4	33.9897
7	1	2	3	3	2	2	0	1	35.2238
6	1	2	0	1	2	1	0	2	38.8484
1	0	0	0	0	0	0	0	3	28.3893
2	2	1	3	6	1	1	0	1	42.0558
3	1	1	2	1	2	2	0	1	39.3653
5	1	2	0	1	2	2	0	2	37.8494
8	0	0	3	3	3	3	0	4	29.6568
4	3	0	2	5	4	4	0	5	23.23
5	1	2	3	3	2	2	0	1	35.9708
8	0	2	1	3	3	3	0	1	33.1871
5	0	2	0	2	3	3	0	1	33.5786
8	0	0	0	2	3	3	0	1	28.2955
0	1	0	6	1	2	2	0	2	34.9627
2	1	2	3	1	2	2	0	2	38.8942
3	2	2	7	1	1	2	0	1	40.5175
3	4	3	6	2	0	0	0	3	30.3813
2	1	1	5	1	2	1	0	2	40.0679
8	4	0	0	0	0	0	0	4	27.111
6	1	2	2	3	2	2	0	2	37.4172
2	1	1	1	1	2	2	0	2	40.5012
8	0	2	1	2	3	3	0	3	32.3746
5	4	0	0	5	0	4	0	8	24.5716
7	0	2	1	1	3	3	0	2	41.8447
7	0	0	3	3	3	3	0	2	34.7296
5	2	1	0	6	1	1	0	2	44.2935
0	0	0	3	3	3	3	0	0	32.1908
7	1	2	0	1	2	2	0	0	37.7499
9	4	0	0	0	0	0	0	0	23.1093
2	0	3	6	3	3	3	0	1	30.7863
5	1	2	2	3	2	2	0	1	34.128
8	0	2	1	3	3	2	0	1	34.2751
5	1	2	0	1	2	2	0	1	40.5528
5	0	2	2	2	3	3	0	1	30.4485
8	4	0	1	0	0	0	0	3	27.6339
5	1	2	1	3	2	3	0	0	33.2904
6	1	2	6	1	2	2	0	1	38.2363
8	3	3	0	4	4	5	0	0	23.3424
