3	6	4	0	450.98
5	5	2	0	473.26
2	3	1	1	434.08
9	0	1	6	488.36
3	5	0	1	457.66
9	0	5	4	485.24
4	0	4	8	480.47
5	0	2	4	467.44
7	3	5	7	433.15
2	4	2	8	439.48
7	4	0	8	442.24
3	6	0	4	449.48
6	6	0	6	449.77
0	0	4	1	486.15
5	5	3	4	466.79
4	0	4	0	471.93
6	2	2	6	456.57
1	4	0	8	449.54
6	2	0	6	455.69
6	6	0	0	443.82
3	0	5	3	456.04
2	4	0	2	435.06
0	7	0	0	483.08
2	3	0	7	432.09
5	0	6	6	456.21
7	4	2	8	432.25
6	6	2	4	452.96
4	0	3	3	462.07
3	1	2	1	461.15
1	6	2	4	441.81
1	2	5	6	443.55
0	0	4	0	486.4
3	0	1	1	463
0	0	3	3	477.8
1	4	1	8	438.79
3	6	0	4	452.57
6	3	0	3	437.41
3	5	1	1	453.02
2	3	1	8	431.26
5	5	3	4	463.44
5	0	0	4	471.15
1	2	2	6	454.13
3	5	2	2	466.17
2	3	0	6	437.95
6	5	0	0	458.59
5	5	0	4	457.44
4	0	2	4	472.68
3	0	1	1	463.47
5	5	2	2	470.77
1	6	0	0	440.67
4	5	2	4	471.6
0	0	4	3	479.88
5	0	2	1	471.61
1	8	0	4	433.4
5	3	4	6	454.16
1	4	2	7	438.99
5	0	4	1	471.48
3	5	0	1	451.08
5	5	2	2	466.74
2	8	5	6	438.05
5	0	0	4	475.42
0	0	2	6	485.95
1	5	0	1	454.92
7	4	2	8	431.09
3	0	0	8	464.33
1	4	5	1	444.86
3	2	2	4	460.14
0	0	9	1	480.08
2	6	1	6	435.14
4	0	0	3	474.24
1	4	0	7	441.92
2	6	0	8	438.24
2	4	1	7	433.57
2	8	1	8	435.97
4	2	6	1	469.9
2	6	2	8	440.1
0	7	2	1	480.63
1	4	2	4	438.29
1	6	0	8	448.83
3	9	0	6	460.97
4	0	3	4	467.31
3	1	4	1	455.52
4	0	4	6	475.42
5	0	4	4	466.71
5	5	4	1	462.67
2	4	0	1	437.16
5	0	5	1	465.99
1	6	2	7	444.19
5	0	1	1	464.95
1	8	0	0	440.21
4	0	2	3	472.45
2	3	1	6	432
5	5	2	1	464.59
0	0	4	6	494.43
5	0	4	4	465.78
3	1	4	1	458.61
1	4	5	0	431.53
5	0	3	4	461.61
6	2	0	0	444.5
7	3	1	7	436.6
5	5	3	4	466.59
2	4	0	2	439.35
3	2	2	3	456.28
4	0	0	4	476.49
2	3	0	0	431.18
5	5	0	1	464.62
2	3	0	1	443.25
1	1	0	6	445.37
5	0	0	1	472.5
4	0	0	4	472.79
4	0	2	0	478.52
9	0	0	1	494.24
1	6	0	6	439.56
6	5	1	1	447.78
6	4	1	1	447.01
4	0	0	0	476.24
1	3	4	6	442.2
1	2	1	6	449.73
1	3	1	0	433.75
3	2	4	0	451.9
5	0	0	6	472.95
7	3	1	1	430.58
3	0	4	6	453.89
3	5	2	6	454.4
1	6	0	4	441.93
4	0	2	4	474.97
2	4	5	5	437.42
6	6	4	4	446.86
7	4	1	7	436.58
4	0	4	3	466.05
5	0	2	4	472.04
7	3	0	5	432.13
4	7	4	6	477.26
1	8	1	4	438.52
6	4	0	0	443.04
1	6	0	6	438.15
3	2	1	3	449.96
7	4	0	5	437.17
7	1	1	2	436.17
1	5	1	7	447.36
2	2	1	2	437.39
5	5	6	6	466.34
7	8	1	1	441.36
0	7	0	0	482.46
6	6	1	0	443.01
4	0	4	3	463.57
4	5	2	0	470.92
6	4	4	6	452.12
3	2	3	4	458.78
3	1	2	0	450.33
7	8	5	8	438.43
2	1	1	6	445.61
2	3	5	8	443.01
4	0	2	1	473.32
4	0	4	3	473.51
1	4	2	6	445.19
5	5	2	6	466.36
2	6	1	1	440.13
7	4	1	1	436.89
3	5	4	7	468.84
1	4	5	1	433.25
2	1	0	2	440.74
6	4	2	4	449.84
2	6	0	8	436.33
3	0	2	1	462.54
2	3	4	7	439.14
5	2	0	4	461.34
6	1	0	0	450.48
0	0	8	3	474.29
4	0	4	3	472.82
5	5	6	6	465.81
7	4	0	7	425.74
1	3	4	1	439.68
0	0	4	0	484.51
4	0	3	4	473.57
5	5	4	1	470.98
5	5	3	4	459.77
1	6	0	6	444.98
4	0	2	8	464.9
6	4	4	1	453.27
2	3	5	6	437.47
5	0	4	0	466.05
7	4	0	8	425.98
6	6	0	4	447.4
2	4	1	1	434.28
9	7	4	0	488.03
1	1	2	6	440.79
2	2	1	8	441.21
1	4	5	0	436.57
0	5	0	3	478.94
4	0	0	1	475.77
3	9	0	1	461.86
0	0	2	1	488.43
9	0	0	6	495.35
3	2	1	3	450.72
2	3	0	8	439.33
5	0	2	3	466.95
7	6	0	8	436.92
0	0	9	0	480.99
5	0	4	0	469.57
5	0	4	8	469.68
2	3	0	6	433.07
5	0	4	4	464.93
4	0	3	4	483.39
2	3	0	6	431.36
5	5	2	0	475.09
1	4	0	7	438.28
4	0	2	0	479.58
4	9	0	3	470.9
1	2	2	8	455.31
6	2	0	2	455.02
1	6	2	6	446.88
4	0	2	3	463.86
1	6	2	4	444.07
2	3	2	1	435.9
5	2	1	0	466.33
6	5	0	8	448.06
6	4	4	6	448.67
6	6	0	7	446.62
3	2	0	0	457.28
0	0	0	0	484.33
2	6	0	6	430.19
2	3	0	6	430.31
5	5	4	1	464.91
0	7	2	1	481.44
5	0	1	1	468.63
0	0	4	1	485.7
3	5	1	1	453.9
6	6	2	1	448.69
6	0	0	7	460.33
9	0	8	3	487.35
4	5	6	4	474.75
5	0	4	6	472.19
4	0	1	3	475.14
4	0	1	1	472.9
3	5	0	1	456.41
1	3	0	4	441.68
6	4	2	1	452.86
6	1	4	6	454.66
6	5	2	6	461.87
2	2	0	7	450.53
2	4	0	6	437.63
3	6	4	4	452.2
1	3	1	4	433.45
4	0	4	6	481.18
6	1	2	4	452.28
2	1	0	2	436.44
5	0	3	8	469.34
1	4	1	6	439.84
2	6	0	6	438.25
5	0	2	8	458.19
2	6	0	2	452.24
8	3	1	7	440.29
4	0	3	0	470.82
5	0	0	1	469.93
1	1	2	8	449.01
0	0	3	3	475.79
6	6	4	1	445.29
6	0	1	8	460.1
3	0	5	1	460.97
2	3	0	4	430.37
2	2	5	8	438.17
5	0	2	1	465.32
9	7	2	0	488.67
3	0	0	1	462.12
5	5	1	0	472.04
0	0	4	1	485.49
5	5	3	4	466.47
5	0	2	1	465.85
5	0	0	3	471.89
0	0	4	6	483.94
9	0	0	6	494.91
2	8	1	0	433.34
1	4	0	0	437.87
0	0	2	0	481.66
5	5	2	7	466.99
3	1	0	0	456.29
1	4	1	0	436
6	1	4	6	452.83
1	2	4	1	440.96
3	2	2	0	460.35
5	0	1	4	466.27
6	6	2	0	446.75
4	0	4	0	468.87
2	4	0	1	432.36
6	0	0	8	464.13
6	6	1	3	445.22
6	6	0	2	454.9
6	4	1	4	440.69
4	0	2	3	477.93
6	2	1	6	453.54
2	3	0	6	427.04
4	0	6	4	476.32
1	4	1	6	444.95
5	0	3	4	465.41
4	0	3	0	478.86
2	3	1	1	429.62
3	0	1	4	454.72
7	8	1	8	430.12
1	4	2	8	440.56
2	3	1	8	432.84
2	3	0	8	429.84
3	5	3	1	460.33
4	0	2	1	473.75
2	3	1	1	434.48
3	6	0	6	444.28
2	4	0	6	439.87
4	0	3	7	474.94
7	3	1	7	431.96
1	2	1	8	447.7
3	6	4	4	451.8
7	3	2	9	430.88
1	1	2	1	445.41
2	4	1	8	435.57
1	6	2	8	445.44
6	4	4	4	437.93
7	4	5	5	429.64
1	2	5	8	441.2
4	0	0	4	477.23
6	6	4	1	450.57
2	3	0	4	431.93
0	5	4	6	482.57
2	3	0	8	443.75
1	6	0	1	444.19
0	0	4	1	488.2
6	6	2	1	450.06
5	0	0	1	467.32
1	4	0	2	446.23
6	6	4	4	453.58
2	3	5	0	431.59
5	5	3	4	471.41
2	8	0	4	433.39
1	4	2	6	446.44
0	7	6	4	486.06
1	6	2	6	444.1
6	6	4	1	452.56
5	5	1	6	469.23
5	0	3	4	464.23
4	0	0	1	473.66
2	4	2	7	442.48
2	6	0	8	442.32
1	2	2	6	453.56
2	4	1	8	432.96
1	4	1	8	440.22
5	5	4	1	462.03
2	3	1	6	434.73
1	6	0	1	446.5
6	5	1	1	445.09
5	0	0	7	465.87
3	6	0	0	452.93
6	5	2	2	467.53
3	0	0	6	458.58
3	1	2	0	449.26
1	6	4	8	441.58
3	5	0	4	453.66
4	5	3	0	471.32
9	5	2	0	482.98
6	4	2	6	453.08
6	2	2	4	455.28
2	3	1	1	427.61
4	0	4	4	462.1
5	0	0	8	477.17
6	1	4	1	457.01
6	5	0	7	451.62
4	0	2	4	475.51
6	2	1	1	439.65
4	0	4	6	477.75
6	4	2	7	444.66
0	0	4	0	483.17
1	4	0	6	436.62
0	0	9	4	481.38
6	6	1	1	440.92
5	5	4	0	472.01
0	0	3	3	477
5	0	2	4	470.39
1	3	0	0	434.21
3	5	5	0	459.65
6	2	1	3	444.88
1	6	0	8	440.66
3	5	1	1	453.12
3	1	0	0	454.54
3	2	2	1	458.25
5	0	0	1	462.72
7	4	1	2	441.18
0	0	3	4	480.59
6	4	0	4	445.81
0	0	0	3	492.39
6	6	2	6	451.21
6	3	1	1	442.27
2	4	2	7	444.49
0	0	0	4	481.88
1	4	0	6	439.63
1	1	0	1	445.6
6	0	2	8	463.72
6	6	4	1	443.99
5	5	9	1	468.88
4	0	4	0	476.62
7	8	2	6	431.58
4	0	4	4	478.03
0	7	2	6	480.38
0	5	1	3	479.48
5	5	3	6	462.6
5	0	2	0	464.17
6	6	0	4	446.2
3	6	2	1	454.35
2	3	2	2	432.93
4	0	6	1	490.02
0	0	3	0	490.57
4	5	2	0	476.87
5	5	2	6	470.88
3	1	2	1	454.1
0	7	2	8	438.63
3	2	6	1	457.8
6	4	0	4	446.33
5	0	3	1	466.59
5	5	3	0	470.59
5	5	4	3	461.73
0	0	4	4	486.76
5	0	1	3	464.38
4	5	0	3	473.05
6	6	0	1	444.44
1	6	2	6	444.61
5	7	2	7	469.32
2	4	1	2	433.13
1	1	0	6	444.14
2	8	1	6	436.12
1	4	5	1	436.62
6	4	0	0	442.5
4	0	4	8	475.61
9	0	0	4	485.2
2	4	1	6	438.04
6	1	4	1	452.57
2	8	0	0	430.55
6	3	1	4	439.91
4	0	4	4	479.33
6	6	0	3	444.53
4	0	3	0	474.28
2	4	1	6	438.26
5	0	2	4	467.32
6	5	1	1	447.06
0	0	4	0	478.05
7	4	0	2	441.13
4	5	4	1	463.11
0	5	0	3	482
4	0	2	0	481.75
0	0	1	8	484.91
3	4	5	0	449.73
6	2	3	8	453.87
1	4	1	0	432.25
2	3	0	7	434.72
2	1	0	2	442.6
3	2	0	0	456.4
2	6	0	7	441.08
6	4	1	4	437.49
1	3	1	1	442.21
2	3	8	4	431.28
4	5	4	0	473.86
6	2	1	6	447.69
4	0	2	0	480.38
6	1	2	4	453.64
2	4	2	7	437.28
1	5	2	6	452.64
1	4	1	4	440.02
4	0	2	4	469.29
7	3	5	8	429.2
1	6	0	6	441.16
3	5	1	1	452.77
5	0	6	6	475.59
6	4	0	6	454.5
4	0	9	1	477.67
2	3	0	8	434.1
5	5	3	4	469.55
6	4	5	1	437.32
6	2	1	0	447.58
6	3	0	4	444.6
1	4	5	0	427.5
2	8	0	1	430.55
4	0	2	1	484.5
1	3	1	1	446.31
4	0	3	8	476.87
5	2	3	6	459.85
2	6	0	8	437.82
3	2	3	4	458.53
6	1	1	1	445.95
3	5	2	1	465.38
1	3	1	4	436.29
7	4	0	7	439.9
2	3	1	4	432.51
3	5	4	4	459
3	5	1	1	465.52
2	4	0	2	436.99
3	0	2	6	462.74
1	4	2	7	440.04
3	1	2	6	451.05
9	0	0	4	491.23
1	2	5	8	438.61
3	6	4	4	451.06
3	5	2	0	457.94
4	0	5	0	476.49
5	0	2	4	472.5
5	0	4	6	463.97
0	5	4	0	485.04
4	0	4	6	469.8
6	6	4	4	446.08
0	5	0	3	480.97
0	0	3	3	476.29
1	4	2	2	448.43
1	4	0	1	435.47
2	3	0	8	434
9	0	5	4	485.67
1	5	2	7	446.3
4	0	3	0	481.58
2	3	1	1	428.73
9	7	4	0	486.86
0	0	2	3	485.73
4	5	3	3	474.91
2	3	0	0	437.8
0	0	1	0	486.03
4	0	3	4	481.47
7	4	5	2	429.8
2	3	5	6	426.98
7	8	1	1	431.69
0	0	4	1	474.79
7	3	5	7	430.82
9	0	4	3	485.27
1	3	2	4	433.49
0	0	0	3	491.37
0	0	4	4	486.76
4	0	2	3	469.03
5	0	5	0	463.57
4	0	3	4	474.2
6	5	1	1	449.6
1	1	4	6	448.09
6	1	0	0	447.93
4	0	3	4	482.36
5	0	3	1	463.54
2	4	1	2	431.93
2	4	1	8	430.54
3	5	0	4	456.72
0	0	6	4	479.06
1	3	1	4	434.24
5	0	0	0	474.57
4	0	0	4	478.8
6	2	0	0	450.18
0	0	2	1	485.03
9	0	2	1	486.84
5	0	4	8	470.18
1	2	5	4	442.76
6	2	1	0	449.45
2	4	0	8	435.32
4	0	4	0	480.59
3	5	0	5	466.01
3	1	4	0	452.5
6	6	2	4	449.61
6	2	1	4	446.46
2	3	0	0	431.27
6	3	1	3	440.81
7	3	0	7	430.46
6	2	4	6	451.97
0	0	1	0	482.3
4	0	1	0	469.6
1	6	0	1	446.05
5	5	4	1	473.22
0	0	0	4	481.44
1	1	0	8	443.94
7	6	0	5	436.92
6	1	0	6	447.31
7	3	8	6	430.85
0	0	6	0	488.54
5	5	1	0	463.1
6	1	2	6	448.93
5	5	4	4	463.65
6	2	0	0	443.31
7	3	1	7	430.28
1	1	0	1	446.05
4	0	8	3	472.41
4	0	5	3	471.61
5	7	4	6	469.12
1	4	2	8	437.21
6	0	0	6	464.14
1	2	0	6	442.28
1	4	2	8	437.04
6	0	0	8	466.24
4	0	4	1	476.74
7	3	5	8	430.14
5	0	4	1	467.4
2	3	1	1	438.73
1	6	0	4	442.78
6	4	0	4	444.31
2	3	0	6	436.71
4	7	6	1	479.66
4	7	2	8	469.44
5	0	6	7	474.87
5	0	3	4	466.02
2	3	1	4	427.83
5	0	2	1	471.59
2	3	1	6	427.69
6	6	1	4	440.52
1	2	1	6	440.86
6	1	2	4	451.1
6	4	0	0	442.19
9	0	5	0	486.46
3	5	2	8	459.98
7	3	0	8	435.26
2	6	1	8	436.46
2	4	0	6	443.66
6	5	2	2	462.19
1	6	2	4	440.58
5	5	9	6	466.17
7	4	0	7	439.05
3	5	2	7	464.68
2	4	2	2	438.91
1	6	0	7	447.93
6	1	2	8	452.89
1	3	2	0	430.39
2	3	1	6	431.07
1	4	2	7	442.56
2	3	0	6	429.97
2	3	5	4	438.73
1	3	1	4	436.29
3	4	4	4	454.34
1	5	0	8	443.18
2	6	1	8	435.94
1	6	2	6	448.61
4	5	0	4	477.78
4	0	4	4	478.52
5	5	2	8	464.26
5	5	4	3	459.6
7	8	1	8	430.42
2	4	2	7	449.18
1	2	2	7	443.53
3	2	1	3	449.55
0	0	2	1	487.45
3	5	0	6	453.32
3	2	2	6	457.66
0	7	4	1	484.03
6	4	2	6	444.91
3	2	1	0	449.58
0	0	3	4	485.98
1	3	0	1	443.06
3	5	2	4	461.7
3	4	2	0	454.76
2	3	1	0	430.66
5	5	1	1	468.35
2	8	8	1	430.62
7	3	2	8	427.63
6	1	2	1	450.05
1	1	0	4	443.12
1	3	1	1	438.41
1	4	0	4	440.96
1	4	2	1	440.96
4	0	9	0	467.79
2	4	1	6	434.65
6	6	4	4	448.39
3	2	0	0	459.8
2	1	2	5	448.72
3	6	1	6	453.1
1	1	2	1	447.13
2	6	0	1	435.9
0	0	6	3	480.36
6	1	2	4	448.32
1	6	1	6	442.35
1	6	2	2	450.67
3	0	0	1	461.73
6	5	0	8	448.92
3	5	2	1	461.55
4	0	3	1	479.87
8	3	2	9	425.58
0	0	9	4	485.08
6	4	1	1	446.67
6	4	2	1	440.26
1	6	2	1	438.64
6	1	2	6	446.55
5	5	2	4	469.69
3	5	4	4	456.13
3	0	1	4	468.49
5	5	4	0	469.02
4	0	2	1	475.02
2	4	0	6	426.29
5	0	4	1	465.58
4	0	5	0	459.69
3	6	4	4	457.14
2	4	4	5	434.83
0	5	2	4	485.26
6	6	0	3	437.9
2	4	1	8	427.9
1	6	4	6	446.17
2	4	1	8	427.2
6	6	0	3	441.75
5	0	2	0	471.07
4	0	2	3	479.65
4	0	4	4	467.91
3	5	1	3	455.96
3	6	4	4	450
4	0	3	3	476.99
5	0	2	0	466.24
2	3	1	8	442.7
6	4	5	0	437.19
1	2	1	1	450.07
1	6	2	6	449.67
2	3	0	1	430.73
1	1	0	6	441.29
0	0	6	0	484.55
2	3	0	7	445.58
5	0	2	6	472.11
3	5	4	4	461.03
1	6	0	6	445.87
3	5	0	3	459.4
3	4	0	4	449.21
1	3	0	0	439.73
5	0	2	4	468.88
1	3	1	4	433.73
0	5	2	4	482.71
2	3	1	6	426.82
3	2	3	4	442.48
6	4	0	0	437.96
6	3	0	0	438.5
7	3	0	8	436.94
1	6	4	8	446.33
2	4	0	6	429.5
3	5	0	6	454.58
6	3	1	4	440.04
9	0	4	6	494.87
5	0	6	0	464.86
2	6	0	6	447.88
3	5	2	1	456.08
2	6	2	2	442.43
5	0	2	4	469.33
5	5	4	0	474.26
5	0	0	1	468.8
7	4	1	8	436.82
2	4	0	6	440.43
5	5	2	4	461.27
4	0	2	7	468.14
7	3	1	7	431.77
1	5	1	6	443.84
4	0	1	6	473.99
5	0	4	0	474.58
5	0	2	4	473.99
5	1	2	3	457.3
5	0	0	0	464.5
4	0	1	3	472.46
1	6	0	1	444.48
6	1	2	1	449.02
0	0	2	1	487.63
5	5	6	6	469.37
1	4	2	7	442.86
1	4	8	4	435.9
2	5	1	7	444.76
2	4	0	7	433.89
5	0	2	4	466.7
3	5	4	1	464.74
0	0	3	4	487.71
4	0	4	6	476.12
5	5	2	4	464.36
5	0	2	4	473.63
2	4	1	1	434.02
9	0	8	3	489.86
4	0	2	0	471.19
6	1	0	0	453.03
4	5	1	4	478.43
5	1	4	1	462.87
1	1	0	2	441.3
3	5	2	6	466.22
6	6	4	1	451.43
3	0	2	1	466.07
4	5	2	1	467.83
1	4	0	1	436.18
1	2	1	6	445.18
5	5	3	4	462.48
3	0	1	1	463.69
2	4	1	8	434.88
0	0	3	4	474.25
9	0	6	6	490.34
5	0	0	4	469.86
2	3	5	6	434.93
4	0	2	4	480.05
2	3	0	8	440.7
5	0	2	4	475.02
3	5	4	1	457.11
4	0	2	0	474.99
2	3	0	8	435.64
3	2	2	3	454.94
3	0	2	8	468.4
5	5	2	1	468.67
2	5	0	6	433.31
1	6	0	8	447.16
7	4	2	5	434.3
6	6	4	1	451.81
2	3	1	6	440.51
7	3	1	2	430.8
6	6	0	4	450.95
2	4	1	6	428
2	6	0	1	436.89
2	3	1	8	436.56
0	0	0	3	483.61
5	5	4	1	462.87
1	1	0	7	444.78
5	2	2	0	464.72
5	0	4	1	460.84
3	2	1	3	444.56
4	0	0	6	470.84
4	0	4	3	477.99
5	5	0	4	465.45
5	5	6	1	464.25
6	6	0	0	446.99
4	0	6	3	470.8
5	0	2	8	468.87
1	4	2	2	442.38
0	0	6	4	491.81
2	3	4	7	437.31
7	3	0	6	435.82
6	1	2	4	446.96
3	4	5	3	449.7
3	2	5	4	450.88
2	4	0	8	440.99
6	4	5	1	435.56
7	3	0	7	434.27
6	6	4	4	444.57
1	3	1	0	433.31
1	6	0	8	444.99
1	3	0	4	440.29
9	7	4	3	488.98
5	5	0	0	468.8
8	4	1	9	429.25
7	4	1	2	435.59
4	0	3	0	476.37
4	5	4	4	468.47
2	4	5	2	436.08
5	0	2	1	471.11
0	0	4	6	495.24
3	5	4	8	457.26
1	3	0	1	434.67
7	3	8	6	431.18
0	5	4	0	484.42
1	1	0	4	444.43
6	1	4	1	443.61
4	0	2	0	471.49
2	8	1	0	432.2
5	5	1	4	470.04
5	0	4	0	465.24
0	0	0	3	489.95
1	2	2	6	442.81
4	7	4	8	473.01
6	6	4	8	447.95
2	5	0	2	440.31
1	3	0	0	436.27
0	0	3	0	475.7
6	4	2	4	448.93
3	5	4	6	465.89
2	6	2	2	440.43
6	6	1	3	445.85
4	0	3	6	473.54
0	0	3	0	489.6
1	4	2	8	450.05
2	8	0	6	432.67
2	3	5	6	434.66
4	0	4	4	482.36
6	6	1	0	450.08
3	2	4	1	462.22
6	6	2	4	438.33
3	0	1	4	464.2
1	4	1	0	440.65
5	2	1	0	463.65
1	3	1	0	439.27
4	0	3	4	472.62
5	5	3	4	467.45
7	3	2	6	431.11
0	0	2	4	481.56
5	5	2	0	463.77
4	0	2	8	471.26
4	5	0	0	477.02
5	5	3	4	462.32
3	0	0	8	462.08
0	0	9	4	485.11
1	3	5	0	435.66
1	3	1	0	435.47
6	2	1	3	448.1
5	1	2	8	463.18
1	6	2	1	445
2	4	4	7	438.42
4	0	0	0	472.61
3	5	0	8	459.02
5	6	4	4	456.59
3	0	1	4	463.37
4	0	4	1	480.14
1	2	1	1	444.4
6	2	2	7	448.73
4	0	4	4	484.08
3	0	7	8	457.53
9	0	0	4	488.92
4	0	4	3	467.6
2	6	0	8	440.57
2	5	0	4	434.09
2	6	2	8	437.11
3	5	0	8	456.17
1	6	0	1	446.62
5	0	3	4	467.33
3	0	8	1	461.31
4	0	4	1	478.21
6	4	0	4	441.15
3	5	1	1	464.62
4	5	2	3	480.04
4	5	4	3	476.06
7	4	2	8	431.84
4	0	1	3	470.44
1	6	0	1	443.86
7	4	1	6	428.27
4	0	0	4	475.07
3	6	2	1	451.5
5	0	4	1	472.95
6	1	2	1	454.4
6	6	4	6	452.34
4	5	4	4	469.34
3	1	2	4	452.52
3	0	1	1	464.19
2	4	8	6	431.21
5	0	2	1	471.44
7	6	2	7	438.14
1	6	0	1	441.22
2	3	1	0	437.92
5	0	5	0	466.83
3	2	0	4	458.04
3	2	1	4	457.05
2	4	0	4	430.41
7	3	5	8	431.92
2	3	1	4	428.44
6	3	1	0	436.43
2	3	4	1	433.48
1	6	2	1	443.65
1	4	0	1	431.77
4	5	0	4	477.23
6	5	0	6	450.09
2	1	5	6	445.76
4	0	4	4	475.49
1	6	2	1	440.23
4	5	0	4	483.56
6	4	0	0	447.89
1	1	0	1	445.68
6	6	2	1	454.99
5	5	1	0	461.46
5	1	2	4	467.81
2	2	1	2	436.46
5	5	4	0	466.17
2	3	0	6	439.33
4	0	1	0	479.22
5	0	1	0	467.28
1	3	0	1	438.5
7	3	1	6	425.71
0	0	4	4	482.26
3	5	0	3	455.8
1	8	1	6	438.75
6	6	2	4	445.9
3	4	0	4	450.33
3	5	1	8	453.39
1	4	1	8	432.68
2	4	2	7	440.51
1	6	0	0	449.01
1	1	2	7	442.3
1	2	1	0	440.68
5	0	3	4	466.64
5	0	4	0	466.05
8	3	1	2	432.33
4	5	3	0	480.62
0	0	3	1	482.02
5	0	0	8	475.74
0	0	0	3	490.41
7	3	0	6	434.95
6	6	2	6	450.62
1	4	2	7	436.24
5	5	3	4	465.09
2	2	5	7	439.4
7	3	1	7	425.66
4	0	0	4	476.7
1	3	0	4	432.13
7	6	0	8	439.24
6	1	2	0	448.22
1	4	0	4	438.97
6	6	4	8	450.88
6	1	0	4	448.75
5	0	8	4	463.9
3	5	4	4	462.11
6	2	1	0	442.84
7	3	5	7	433.84
3	2	4	3	462.48
1	4	0	1	429.71
1	6	0	0	441.78
2	8	0	4	430.49
3	5	2	1	461.96
6	1	2	1	447.48
7	4	1	2	441.78
4	0	0	3	474.08
4	0	2	4	476
3	5	2	6	459.79
0	0	0	3	484.9
2	8	0	1	432.98
1	5	2	7	449.58
5	2	2	3	460.56
5	5	3	3	466.67
7	8	1	6	433.45
1	6	1	1	436.23
6	4	0	4	440.08
1	2	0	8	447.59
0	0	0	0	490.03
2	6	0	7	441.99
3	0	5	1	461.8
5	5	4	4	470.04
3	4	0	1	454.02
3	5	3	6	458.12
1	6	2	6	443.94
3	0	5	4	466.68
4	0	2	0	474.07
1	6	0	1	435.48
4	0	3	1	486.18
5	5	0	1	465.89
4	0	4	0	464.77
4	0	3	1	477.94
2	3	4	7	441.04
3	2	1	3	453.31
3	0	4	6	455.5
5	0	4	1	461.56
5	0	4	6	474.81
0	7	6	4	481.44
5	5	1	3	472.84
4	0	2	4	479.94
4	5	2	0	474.79
0	0	4	4	475.06
7	4	0	8	431.54
0	0	4	0	476.75
3	4	5	0	444.54
4	0	4	1	477.69
4	0	2	4	477.34
3	2	2	6	458.59
6	5	2	1	458.63
6	6	4	0	446.28
3	5	2	6	464.72
0	0	0	0	443.73
4	0	4	1	474.88
6	5	1	1	449.93
1	8	0	0	434.55
6	5	2	8	462.01
3	5	0	8	456.12
2	1	2	5	448.54
1	2	5	1	440.65
1	1	0	6	442.96
6	6	1	0	448.13
7	3	1	6	438.47
7	5	1	2	429.96
6	2	2	8	448.52
4	0	6	1	481.03
4	5	2	4	478.53
5	0	2	0	474.97
7	3	0	2	431.33
7	4	0	2	440.56
2	3	0	7	434.82
1	3	1	0	432.06
5	5	2	8	468.45
6	1	0	4	446.61
1	6	1	6	445.65
3	0	1	1	457.74
6	2	2	4	454.78
4	5	2	3	480.49
1	4	4	6	435.52
7	3	1	6	427.31
2	3	1	1	434.91
4	0	0	4	478.58
5	5	1	3	468.43
6	5	1	1	447.88
7	8	0	6	431.62
3	5	3	7	465.78
5	5	0	4	470.86
3	5	2	7	460.87
5	5	4	0	463.89
4	5	3	0	474.69
5	5	2	8	470.29
4	0	0	6	479.18
1	3	5	4	429.7
1	1	1	4	440.6
5	2	3	8	458.84
2	3	1	4	433.44
9	5	4	4	486.08
7	4	1	8	435.76
1	3	1	4	438.26
3	1	0	0	452.82
1	4	0	4	441.53
5	0	0	0	468.22
6	6	0	0	436.7
4	0	2	1	468.09
2	6	0	8	441.64
5	0	2	6	469.69
1	1	2	1	448.72
1	1	2	6	444.74
4	0	4	1	480.05
3	2	0	3	450.38
5	5	6	4	463.6
3	6	0	3	448.15
1	6	0	4	439.63
7	4	1	8	439.38
1	4	2	4	441.17
1	6	1	6	439.46
2	8	0	1	433.47
2	4	2	9	435.47
4	0	2	1	469.17
3	2	2	4	457.94
5	5	9	6	468.63
1	2	5	1	439.16
3	2	5	3	449.99
6	2	5	1	449.06
6	0	0	1	460.07
2	4	8	6	427.51
6	1	4	6	450.96
5	0	1	1	463.78
7	4	5	2	425.82
7	4	8	2	427.95
2	4	2	7	436.36
6	4	0	0	440.59
2	4	0	6	432.91
7	3	1	8	435.23
7	3	1	1	432.29
2	4	2	7	435.64
3	4	1	1	446.23
5	0	6	6	474.47
6	4	1	8	445.12
7	4	2	2	426.86
4	0	0	0	479.18
0	0	1	0	484.21
3	0	0	6	470.97
4	0	3	1	475.01
2	3	1	6	427.41
6	4	0	3	447.29
5	5	9	6	467.29
6	6	2	0	441.85
7	3	8	1	430.2
4	0	2	0	478.69
6	6	4	4	447.62
2	4	2	5	434.8
4	0	2	1	479.3
4	0	6	3	470.22
9	5	1	3	481.88
3	0	1	1	452.84
2	4	1	8	433.47
3	5	5	4	460.43
9	0	0	4	492.06
4	0	1	1	473.89
0	0	2	0	483.17
0	7	2	0	480.69
2	1	2	2	444
1	6	2	8	448.43
0	5	4	0	485.6
1	6	0	6	437.03
1	6	1	6	438.36
5	0	2	0	466.49
5	0	2	4	473.6
1	4	1	6	435.6
4	0	3	1	483.86
4	5	3	0	481.96
3	5	0	4	464.58
1	4	1	4	433.97
1	5	1	7	446.49
2	4	5	1	431.33
4	0	2	0	476.84
5	0	4	6	464.7
6	5	0	8	448.25
1	2	2	7	463.4
5	5	2	7	470.37
6	2	2	6	449.65
1	1	4	8	441.4
4	0	0	0	474.61
