3	3	1	2	0	0	3	3	3	7	14
3	3	1	2	0	1	3	3	3	7	15
3	3	1	2	0	2	3	3	3	7	15
3	3	1	2	0	3	3	3	3	7	14
4	4	2	2	0	0	3	3	2	4	8
4	4	2	2	0	1	3	3	2	4	8
4	4	2	2	0	2	3	3	2	4	8
4	4	2	2	0	3	3	3	2	4	8
5	4	3	1	0	0	3	3	2	4	9
5	4	3	1	0	1	3	3	2	4	9
5	4	3	1	0	2	3	3	2	4	9
5	4	3	1	0	3	3	3	2	4	9
5	5	4	3	1	0	3	3	1	3	6
5	5	4	3	1	1	3	3	1	3	6
5	5	4	3	1	2	3	3	1	3	6
5	5	4	3	1	3	3	3	1	3	6
6	6	5	3	1	0	3	3	1	3	6
6	6	5	3	1	1	3	3	1	3	6
6	6	5	3	1	2	3	3	1	3	6
6	6	5	3	1	3	3	3	1	3	6
7	7	0	3	1	0	3	3	1	3	6
7	7	0	3	1	1	3	3	1	3	6
7	7	0	3	1	2	3	3	1	3	6
7	7	0	3	1	3	3	3	1	3	6
7	8	1	3	1	0	3	3	1	3	6
7	8	1	3	1	1	3	3	1	3	6
7	8	1	3	1	2	3	3	1	3	6
7	8	1	3	1	3	3	3	1	3	6
8	9	2	3	1	0	3	3	1	3	7
8	9	2	3	1	1	3	3	0	1	2
8	9	2	3	1	2	3	3	1	3	7
8	9	2	3	1	3	3	3	1	3	7
8	9	6	3	1	0	3	3	1	3	7
8	9	6	3	1	1	3	3	1	3	7
8	9	6	3	1	2	3	3	1	3	7
8	9	6	3	1	3	3	3	1	3	7
0	0	0	0	0	0	3	4	3	6	12
0	0	0	0	0	1	3	4	3	6	12
0	0	0	0	0	2	3	4	3	6	13
0	0	0	0	0	3	3	4	3	6	12
1	1	1	1	0	0	3	4	2	5	11
1	1	1	1	0	1	3	4	2	5	10
1	1	1	1	0	2	3	4	2	5	10
1	1	1	1	0	3	3	4	2	5	11
2	2	0	2	0	0	3	4	3	6	13
2	2	0	2	0	1	3	4	3	6	13
2	2	0	2	0	2	3	4	3	6	13
2	2	0	2	0	3	3	4	3	6	12
3	3	1	2	0	0	3	4	3	7	14
3	3	1	2	0	1	3	4	3	7	14
3	3	1	2	0	2	3	4	3	7	14
3	3	1	2	0	3	3	4	3	7	15
4	4	2	2	0	0	3	4	2	4	8
4	4	2	2	0	1	3	4	2	4	8
4	4	2	2	0	2	3	4	2	4	8
4	4	2	2	0	3	3	4	2	4	8
5	4	3	1	0	0	3	4	2	4	9
5	4	3	1	0	1	3	4	2	4	9
5	4	3	1	0	2	3	4	2	4	9
5	4	3	1	0	3	3	4	2	4	9
5	5	4	3	1	0	3	4	1	3	6
5	5	4	3	1	1	3	4	1	3	6
5	5	4	3	1	2	3	4	1	3	6
5	5	4	3	1	3	3	4	1	3	6
6	6	5	3	1	0	3	4	1	3	6
6	6	5	3	1	1	3	4	1	3	6
6	6	5	3	1	2	3	4	1	3	6
6	6	5	3	1	3	3	4	1	3	6
7	7	0	3	1	0	3	4	1	3	6
7	7	0	3	1	1	3	4	1	3	6
7	7	0	3	1	2	3	4	1	3	6
7	7	0	3	1	3	3	4	1	3	6
7	8	1	3	1	0	3	4	1	3	6
7	8	1	3	1	1	3	4	1	3	6
7	8	1	3	1	2	3	4	1	3	6
7	8	1	3	1	3	3	4	1	3	6
8	9	2	3	1	0	3	4	0	1	2
8	9	2	3	1	1	3	4	0	1	2
8	9	2	3	1	2	3	4	0	1	2
8	9	2	3	1	3	3	4	0	1	2
8	9	6	3	1	0	3	4	1	3	7
8	9	6	3	1	1	3	4	1	3	7
8	9	6	3	1	2	3	4	1	3	7
8	9	6	3	1	3	3	4	1	3	7
0	0	0	0	0	0	3	5	3	6	12
0	0	0	0	0	1	3	5	3	6	12
0	0	0	0	0	2	3	5	3	6	13
0	0	0	0	0	3	3	5	3	6	12
1	1	1	1	0	0	3	5	2	5	10
1	1	1	1	0	1	3	5	2	5	10
1	1	1	1	0	2	3	5	2	5	10
1	1	1	1	0	3	3	5	2	5	10
2	2	0	2	0	0	3	5	3	6	13
2	2	0	2	0	1	3	5	3	6	13
2	2	0	2	0	2	3	5	3	6	13
2	2	0	2	0	3	3	5	3	6	13
3	3	1	2	0	0	3	5	3	7	15
3	3	1	2	0	1	3	5	3	7	15
3	3	1	2	0	2	3	5	3	7	15
3	3	1	2	0	3	3	5	3	7	15
4	4	2	2	0	0	3	5	2	4	8
4	4	2	2	0	1	3	5	2	4	8
4	4	2	2	0	2	3	5	2	4	8
4	4	2	2	0	3	3	5	2	4	9
5	4	3	1	0	0	3	5	2	4	9
5	4	3	1	0	1	3	5	2	4	9
5	4	3	1	0	2	3	5	2	4	9
5	4	3	1	0	3	3	5	2	4	9
5	5	4	3	1	0	3	5	1	3	6
5	5	4	3	1	1	3	5	1	3	6
5	5	4	3	1	2	3	5	1	3	6
5	5	4	3	1	3	3	5	1	3	6
6	6	5	3	1	0	3	5	1	2	4
6	6	5	3	1	1	3	5	1	2	4
6	6	5	3	1	2	3	5	1	2	4
6	6	5	3	1	3	3	5	1	2	4
7	7	0	3	1	0	3	5	1	3	6
7	7	0	3	1	1	3	5	1	3	6
7	7	0	3	1	2	3	5	1	3	6
7	7	0	3	1	3	3	5	1	3	6
7	8	1	3	1	0	3	5	1	3	6
7	8	1	3	1	1	3	5	1	3	6
7	8	1	3	1	2	3	5	1	3	6
7	8	1	3	1	3	3	5	1	3	6
8	9	2	3	1	0	3	5	1	3	7
8	9	2	3	1	1	3	5	1	3	7
8	9	2	3	1	2	3	5	1	3	7
8	9	2	3	1	3	3	5	1	3	7
8	9	6	3	1	0	3	5	1	3	7
8	9	6	3	1	1	3	5	1	3	7
8	9	6	3	1	2	3	5	1	3	7
8	9	6	3	1	3	3	5	1	3	7
